age,sex,imd_quintile,year,time_since_quit,p_relapse_1month
72,1,5,2014,8,4.351810045921667e-05
72,1,5,2014,9,0.00019026181940673403
72,1,5,2014,10,0.0
72,1,5,2015,1,0.002604762459754717
72,1,5,2015,2,0.0012699046461850383
72,1,5,2015,3,0.0007659446966089556
72,1,5,2015,4,0.00046090164192280625
72,1,5,2015,5,0.00035113943188858077
72,1,5,2015,6,0.0001661483741766112
72,1,5,2015,7,0.0002120258304170175
72,1,5,2015,8,4.499391603474123e-05
72,1,5,2015,9,0.00019670616136280294
72,1,5,2015,10,0.0
72,1,5,2016,1,0.002592915457422018
72,1,5,2016,2,0.0012640954037683727
72,1,5,2016,3,0.0007624330703226434
72,1,5,2016,4,0.0004587856896886011
72,1,5,2016,5,0.0003495266000541619
72,1,5,2016,6,0.00016538460242820907
72,1,5,2016,7,0.0002110513628821309
72,1,5,2016,8,4.478697035081858e-05
72,1,5,2016,9,0.00019580204102020993
72,1,5,2016,10,0.0
72,1,5,2017,1,0.0025325846704559174
72,1,5,2017,2,0.0012336017144133349
72,1,5,2017,3,0.0007437870511569633
72,1,5,2017,4,0.00044747191144545173
72,1,5,2017,5,0.00034088130242293513
72,1,5,2017,6,0.00016127318957936954
72,1,5,2017,7,0.00020581126673901995
72,1,5,2017,8,4.3669882024532924e-05
72,1,5,2017,9,0.00019093852608120798
72,1,5,2017,10,0.0
72,1,5,2018,1,0.002496920223810095
72,1,5,2018,2,0.001215781040220909
72,1,5,2018,3,0.0007329422712230027
72,1,5,2018,4,0.00044091149656422246
72,1,5,2018,5,0.0003358737872223294
72,1,5,2018,6,0.00015889629041321296
72,1,5,2018,7,0.00020278041786503387
72,1,5,2018,8,4.302488066643129e-05
72,1,5,2018,9,0.00018812593364236907
72,1,5,2018,10,0.0
72,1,5,2019,1,0.00255308488735706
72,1,5,2019,2,0.0012429308075609935
72,1,5,2019,3,0.0007492651863743038
72,1,5,2019,4,0.00045071463052193117
72,1,5,2019,5,0.0003433371203767077
72,1,5,2019,6,0.00016242355473816694
72,1,5,2019,7,0.00020728295677074904
72,1,5,2019,8,4.397934765887346e-05
72,1,5,2019,9,0.00019230273984172097
72,1,5,2019,10,0.0
73,2,1,2011,1,0.0019210725265518258
73,2,1,2011,2,0.0009339816839367687
73,2,1,2011,3,0.0005627352411416986
73,2,1,2011,4,0.0003384036387332756
73,2,1,2011,5,0.0002577540090051844
73,2,1,2011,6,0.0001219134263770183
73,2,1,2011,7,0.00015559172648138553
73,2,1,2011,8,3.30063476242648e-05
73,2,1,2011,9,0.00014434494267701048
73,2,1,2011,10,0.0
73,2,1,2012,1,0.002005852431191779
73,2,1,2012,2,0.0009756056939574931
73,2,1,2012,3,0.0005879071010430614
73,2,1,2012,4,0.00035357476032671364
73,2,1,2012,5,0.00026931879431513206
73,2,1,2012,6,0.0001273908028649462
73,2,1,2012,7,0.0001625798652240551
73,2,1,2012,8,3.44905876725754e-05
73,2,1,2012,9,0.00015082867919247178
73,2,1,2012,10,0.0
73,2,1,2013,1,0.0019724768665824177
73,2,1,2013,2,0.0009591121763927735
73,2,1,2013,3,0.0005779062098871801
73,2,1,2013,4,0.00034753718127988886
73,2,1,2013,5,0.00026471361264424065
73,2,1,2013,6,0.00012520740905841432
73,2,1,2013,7,0.00015979497095919282
73,2,1,2013,8,3.389853256474673e-05
73,2,1,2013,9,0.00014824457512052636
73,2,1,2013,10,0.0
73,2,1,2014,1,0.001948629321033457
73,2,1,2014,2,0.0009472619387064229
73,2,1,2014,3,0.0005707061500295207
73,2,1,2014,4,0.00034318518542930665
73,2,1,2014,5,0.00026139267134395183
73,2,1,2014,6,0.00012363174691987222
73,2,1,2014,7,0.00015778559403789583
73,2,1,2014,8,3.347106870987826e-05
73,2,1,2014,9,0.00014637996143007648
73,2,1,2014,10,0.0
73,2,1,2015,1,0.0019386848923863553
73,2,1,2015,2,0.0009423269352217822
73,2,1,2015,3,0.0005677098418026549
73,2,1,2015,4,0.00034137498566633173
73,2,1,2015,5,0.0002600115931612468
73,2,1,2015,6,0.00012297669119232246
73,2,1,2015,7,0.00015695015956340708
73,2,1,2015,8,3.3293397160738536e-05
73,2,1,2015,9,0.00014560473613978164
73,2,1,2015,10,0.0
73,2,1,2016,1,0.001921981281151064
73,2,1,2016,2,0.0009342253811575052
73,2,1,2016,3,0.0005628330904047241
73,2,1,2016,4,0.00033844399749471954
73,2,1,2016,5,0.00025777958988804084
73,2,1,2016,6,0.00012192135913091651
73,2,1,2016,7,0.00015560317745777485
73,2,1,2016,8,3.300774655135008e-05
73,2,1,2016,9,0.00014435515544941602
73,2,1,2016,10,0.0
73,2,1,2017,1,0.0018607323013182242
73,2,1,2017,2,0.0009041514159795483
73,2,1,2017,3,0.0005446451232946625
73,2,1,2017,4,0.000327481696942411
73,2,1,2017,5,0.0002494230328931035
73,2,1,2017,6,0.00011796338860992073
73,2,1,2017,7,0.000150553554927213
73,2,1,2017,8,3.1935212638112276e-05
73,2,1,2017,9,0.00013967000429093712
73,2,1,2017,10,0.0
73,2,1,2018,1,0.0019029352078645534
73,2,1,2018,2,0.0009243188847237738
73,2,1,2018,3,0.0005567165776719785
73,2,1,2018,4,0.00033471192949496853
73,2,1,2018,5,0.00025492218339440154
73,2,1,2018,6,0.00012055806344224429
73,2,1,2018,7,0.00015386700707442635
73,2,1,2018,8,3.263656156626826e-05
73,2,1,2018,9,0.00014274332608721352
73,2,1,2018,10,0.0
73,2,1,2019,1,0.0019696051510745827
73,2,1,2019,2,0.0009565219585155882
73,2,1,2019,3,0.0005760718282639132
73,2,1,2019,4,0.00034633407517703496
73,2,1,2019,5,0.0002637697808816064
73,2,1,2019,6,0.0001247390782320723
73,2,1,2019,7,0.00015920420497217425
73,2,1,2019,8,3.3767847768428894e-05
73,2,1,2019,9,0.00014769436234474131
73,2,1,2019,10,0.0
73,2,2,2011,1,0.0020796237019690134
73,2,2,2011,2,0.0010124454608885225
73,2,2,2011,3,0.0006103354595508037
73,2,2,2011,4,0.00036714834913964545
73,2,2,2011,5,0.00027968134639999587
73,2,2,2011,6,0.00013231129468915803
73,2,2,2011,7,0.00016885354092277538
73,2,2,2011,8,3.582616840325237e-05
73,2,2,2011,9,0.00015665075415494112
73,2,2,2011,10,0.0
73,2,2,2012,1,0.0020744931120584287
73,2,2,2012,2,0.0010099533938489058
73,2,2,2012,3,0.0006088355811600943
73,2,2,2012,4,0.0003662471713685722
73,2,2,2012,5,0.0002789951827727455
73,2,2,2012,6,0.00013198695965344065
73,2,2,2012,7,0.0001684395404600858
73,2,2,2012,8,3.573839935544498e-05
73,2,2,2012,9,0.0001562667003723872
73,2,2,2012,10,0.0
73,2,2,2013,1,0.00213314649859353
73,2,2,2013,2,0.0010391086129264426
73,2,2,2013,3,0.0006265505984675013
73,2,2,2013,4,0.0003769548208893969
73,2,2,2013,5,0.00028716599408462606
73,2,2,2013,6,0.00013586365901829822
73,2,2,2013,7,0.000173383352026657
73,2,2,2013,8,3.679010388757398e-05
73,2,2,2013,9,0.00016085433575063757
73,2,2,2013,10,0.0
73,2,2,2014,1,0.002081392096920598
73,2,2,2014,2,0.0010136674605276674
73,2,2,2014,3,0.0006111584043716478
73,2,2,2014,4,0.0003676754954031747
73,2,2,2014,5,0.00028009180624821717
73,2,2,2014,6,0.0001325126248226116
73,2,2,2014,7,0.00016910820374016478
73,2,2,2014,8,3.588196136394828e-05
73,2,2,2014,9,0.00015688771598576512
73,2,2,2014,10,0.0
73,2,2,2015,1,0.002095794740293866
73,2,2,2015,2,0.0010204665367982146
73,2,2,2015,3,0.0006152040984220841
73,2,2,2015,4,0.00037008910820179874
73,2,2,2015,5,0.000281924799389599
73,2,2,2015,6,0.00013337523228740267
73,2,2,2015,7,0.00017021049686649636
73,2,2,2015,8,3.611471358044849e-05
73,2,2,2015,9,0.00015790990034736385
73,2,2,2015,10,0.0
73,2,2,2016,1,0.002136570164865237
73,2,2,2016,2,0.001040698769847359
73,2,2,2016,3,0.0006274895202974529
73,2,2,2016,4,0.0003775120821376543
73,2,2,2016,5,0.0002875883723332251
73,2,2,2016,6,0.00013606175095615125
73,2,2,2016,7,0.00017363670493630856
73,2,2,2016,8,3.6843429483957024e-05
73,2,2,2016,9,0.0001610892088146354
73,2,2,2016,10,0.0
73,2,2,2017,1,0.002112445242151706
73,2,2,2017,2,0.0010282432037993505
73,2,2,2017,3,0.0006198124318069764
73,2,2,2017,4,0.0003728314516027176
73,2,2,2017,5,0.00028400554171892356
73,2,2,2017,6,0.00013435291804608784
73,2,2,2017,7,0.00017146032412929113
73,2,2,2017,8,3.637824861324468e-05
73,2,2,2017,9,0.00015906874826698836
73,2,2,2017,10,0.0
73,2,2,2018,1,0.0021107958665931292
73,2,2,2018,2,0.001027127056669741
73,2,2,2018,3,0.0006190675164383652
73,2,2,2018,4,0.0003723569790254899
73,2,2,2018,5,0.0002836368590179994
73,2,2,2018,6,0.00013417271508719963
73,2,2,2018,7,0.00017123218508030558
73,2,2,2018,8,3.632842662171232e-05
73,2,2,2018,9,0.00015885652871050482
73,2,2,2018,10,0.0
73,2,2,2019,1,0.0021298813745546097
73,2,2,2019,2,0.0010363582253065662
73,2,2,2019,3,0.0006246186858921421
73,2,2,2019,4,0.00037569132332759825
73,2,2,2019,5,0.0002861754899724511
73,2,2,2019,6,0.00013537260295926057
73,2,2,2019,7,0.00017276380572195382
73,2,2,2019,8,3.665313027723105e-05
73,2,2,2019,9,0.000160277355180094
73,2,2,2019,10,0.0
73,2,3,2011,1,0.0020061962519837273
73,2,3,2011,2,0.0009762893461876532
73,2,3,2011,3,0.0005884458761098443
73,2,3,2011,4,0.0003539465176145562
73,2,3,2011,5,0.0002696152708747679
73,2,3,2011,6,0.00012754177876317385
73,2,3,2011,7,0.00016276912657597897
73,2,3,2011,8,3.453339225323315e-05
73,2,3,2011,9,0.0001510053185179716
73,2,3,2011,10,0.0
73,2,3,2012,1,0.002056535870910703
73,2,3,2012,2,0.0010011879187643569
73,2,3,2012,3,0.0006035456968209729
73,2,3,2012,4,0.0003630628390622892
73,2,3,2012,5,0.00027656884962501405
73,2,3,2012,6,0.0001308386142883089
73,2,3,2012,7,0.00016697419973676908
73,2,3,2012,8,3.5427369785900886e-05
73,2,3,2012,9,0.0001549072083721903
73,2,3,2012,10,0.0
73,2,3,2013,1,0.002087861335583141
73,2,3,2013,2,0.0010168488806009401
73,2,3,2013,3,0.0006130811389111201
73,2,3,2013,4,0.0003688334794391679
73,2,3,2013,5,0.00028097423254280773
73,2,3,2013,6,0.00013293029659566802
73,2,3,2013,7,0.00016964116700846077
73,2,3,2013,8,3.599508669083207e-05
73,2,3,2013,9,0.0001573821826010846
73,2,3,2013,10,0.0
73,2,3,2014,1,0.0020910985330609977
73,2,3,2014,2,0.001018069676328781
73,2,3,2014,3,0.0006137322174414317
73,2,3,2014,4,0.0003691935715762762
73,2,3,2014,5,0.00028123979125405096
73,2,3,2014,6,0.0001330488977109301
73,2,3,2014,7,0.00016979475666278887
73,2,3,2014,8,3.602594391372005e-05
73,2,3,2014,9,0.00015752398141055668
73,2,3,2014,10,0.0
73,2,3,2015,1,0.0020819494848369757
73,2,3,2015,2,0.0010131383886802237
73,2,3,2015,3,0.0006106444641564845
73,2,3,2015,4,0.0003672931727994877
73,2,3,2015,5,0.000279780201964952
73,2,3,2015,6,0.0001323487969712156
73,2,3,2015,7,0.00016890435109229163
73,2,3,2015,8,3.5834657413191806e-05
73,2,3,2015,9,0.0001566969796004125
73,2,3,2015,10,0.0
73,2,3,2016,1,0.0022905625972871047
73,2,3,2016,2,0.0011172720828607208
73,2,3,2016,3,0.000674022271415442
73,2,3,2016,4,0.00040564044468449634
73,2,3,2016,5,0.0003090531931256857
73,2,3,2016,6,0.00014624634871984732
73,2,3,2016,7,0.00018662460118379354
73,2,3,2016,8,3.9606476398890145e-05
73,2,3,2016,9,0.0001731414390114816
73,2,3,2016,10,0.0
73,2,3,2017,1,0.0023239514458595067
73,2,3,2017,2,0.0011339761637930712
73,2,3,2017,3,0.000684197235508166
73,2,3,2017,4,0.0004118000116061227
73,2,3,2017,5,0.0003137560514266946
73,2,3,2017,6,0.0001484797475677091
73,2,3,2017,7,0.00018947210826769645
73,2,3,2017,8,4.021274629228966e-05
73,2,3,2017,9,0.00017578400350293233
73,2,3,2017,10,0.0
73,2,3,2018,1,0.0024041797347282845
73,2,3,2018,2,0.0011737547638595025
73,2,3,2018,3,0.000708346203057264
73,2,3,2018,4,0.0004263893086154935
73,2,3,2018,5,0.00032488693018428716
73,2,3,2018,6,0.00015375934581973727
73,2,3,2018,7,0.00019620546305965103
73,2,3,2018,8,4.164477589574389e-05
73,2,3,2018,9,0.00018203210627254496
73,2,3,2018,10,0.0
73,2,3,2019,1,0.0024004464265664494
73,2,3,2019,2,0.0011719444529157963
73,2,3,2019,3,0.0007072565001675635
73,2,3,2019,4,0.00042573437817006177
73,2,3,2019,5,0.00032438818496249855
73,2,3,2019,6,0.00015352352638731137
73,2,3,2019,7,0.00019590447417972
73,2,3,2019,8,4.1580944972530176e-05
73,2,3,2019,9,0.0001817528817696923
73,2,3,2019,10,0.0
73,2,4,2011,1,0.002058415677844261
73,2,4,2011,2,0.0010013462662827877
73,2,4,2011,3,0.0006034595541241083
73,2,4,2011,4,0.00036294332876085633
73,2,4,2011,5,0.0002764590316434168
73,2,4,2011,6,0.00013077155991936262
73,2,4,2011,7,0.00016689342499542903
73,2,4,2011,8,3.540651131794803e-05
73,2,4,2011,9,0.00015483078573219622
73,2,4,2011,10,0.0
73,2,4,2012,1,0.0020871456337649974
73,2,4,2012,2,0.001015227317252343
73,2,4,2012,3,0.0006118015860760995
73,2,4,2012,4,0.00036795175265080804
73,2,4,2012,5,0.00028027156912824314
73,2,4,2012,6,0.000132573003132741
73,2,4,2012,7,0.00016919309365492907
73,2,4,2012,8,3.589389897273865e-05
73,2,4,2012,9,0.00015696404553144916
73,2,4,2012,10,0.0
73,2,4,2013,1,0.0021479511120849892
73,2,4,2013,2,0.0010460936161799106
73,2,4,2013,3,0.0006307067536174271
73,2,4,2013,4,0.0003794343919081289
73,2,4,2013,5,0.0002890491121460004
73,2,4,2013,6,0.0001367498922301147
73,2,4,2013,7,0.0001745158223339649
73,2,4,2013,8,3.702923934789659e-05
73,2,4,2013,9,0.00016190450817621382
73,2,4,2013,10,0.0
73,2,4,2014,1,0.002180362913554612
73,2,4,2014,2,0.0010622135863760374
73,2,4,2014,3,0.0006405045970122591
73,2,4,2014,4,0.00038535794969862813
73,2,4,2014,5,0.0002935696713984859
73,2,4,2014,6,0.0001388950401322031
73,2,4,2014,7,0.0001772513414171062
73,2,4,2014,8,3.76112564005604e-05
73,2,4,2014,9,0.0001644429807430292
73,2,4,2014,10,0.0
73,2,4,2015,1,0.0023932428014479257
73,2,4,2015,2,0.0011672825559264632
73,2,4,2015,3,0.0007041759207001563
73,2,4,2015,4,0.00042378165174139504
73,2,4,2015,5,0.0003228731929548756
73,2,4,2015,6,0.0001527848166898993
73,2,4,2015,7,0.00019496872180169156
73,2,4,2015,8,4.137700414585943e-05
73,2,4,2015,9,0.00018088259433013398
73,2,4,2015,10,0.0
73,2,4,2016,1,0.0023728860166039034
73,2,4,2016,2,0.0011571430747621125
73,2,4,2016,3,0.0006980095314981227
73,2,4,2016,4,0.00042005228557384644
73,2,4,2016,5,0.00032002676978082345
73,2,4,2016,6,0.0001514338105060853
73,2,4,2016,7,0.00019324599344927584
73,2,4,2016,8,4.1010400522401014e-05
73,2,4,2016,9,0.0001792839302410254
73,2,4,2016,10,0.0
73,2,4,2017,1,0.0024024052004515406
73,2,4,2017,2,0.0011723188846494148
73,2,4,2017,3,0.0007073476442281956
73,2,4,2017,4,0.0004257397688876008
73,2,4,2017,5,0.00032437867969870027
73,2,4,2017,6,0.00015350814246906097
73,2,4,2017,7,0.00019588829228278648
73,2,4,2017,8,4.1574842478464547e-05
73,2,4,2017,9,0.00018173680062194553
73,2,4,2017,10,0.0
73,2,4,2018,1,0.0024221152219252584
73,2,4,2018,2,0.0011813719425159963
73,2,4,2018,3,0.000712675252548145
73,2,4,2018,4,0.0004288962501841631
73,2,4,2018,5,0.00032676977693013587
73,2,4,2018,6,0.00015462854497205747
73,2,4,2018,7,0.00019732155503338067
73,2,4,2018,8,4.1876289043840664e-05
73,2,4,2018,9,0.00018306542409107784
73,2,4,2018,10,0.0
73,2,4,2019,1,0.0024220751146629693
73,2,4,2019,2,0.001181352514238232
73,2,4,2019,3,0.0007126635624958855
73,2,4,2019,4,0.00042888922596651113
73,2,4,2019,5,0.0003267644282900495
73,2,4,2019,6,0.00015462601637472595
73,2,4,2019,7,0.00019731832753111522
73,2,4,2019,8,4.1875604677277245e-05
73,2,4,2019,9,0.00018306243000498768
73,2,4,2019,10,0.0
73,2,5,2011,1,0.002296743489905939
73,2,5,2011,2,0.0011172119735974873
73,2,5,2011,3,0.0006732646582584545
73,2,5,2011,4,0.0004049182805818674
73,2,5,2011,5,0.0003084295120511227
73,2,5,2011,6,0.0001458923425898817
73,2,5,2011,7,0.0001861915289543825
73,2,5,2011,8,3.950011021802702e-05
73,2,5,2011,9,0.00017273387277072505
73,2,5,2011,10,0.0
73,2,5,2012,1,0.002329795985192784
73,2,5,2012,2,0.0011337147451455643
73,2,5,2012,3,0.0006833080070167696
73,2,5,2012,4,0.00041099464577731837
73,2,5,2012,5,0.00031306784358453577
73,2,5,2012,6,0.00014809427668360797
73,2,5,2012,7,0.00018899918193171494
73,2,5,2012,8,4.0097689359308575e-05
73,2,5,2012,9,0.00017533937044544867
73,2,5,2012,10,0.0
73,2,5,2013,1,0.0022914654947108204
73,2,5,2013,2,0.0011148653336991998
73,2,5,2013,3,0.0006718994088131813
73,2,5,2013,4,0.00040411474958412796
73,2,5,2013,5,0.0003078222347914217
73,2,5,2013,6,0.00014560887928072308
73,2,5,2013,7,0.00018582856973803352
73,2,5,2013,8,3.942403097412228e-05
73,2,5,2013,9,0.00017239751848285856
73,2,5,2013,10,0.0
73,2,5,2014,1,0.0022690215825283966
73,2,5,2014,2,0.0011041082926900314
73,2,5,2014,3,0.0006654543736720475
73,2,5,2014,4,0.0004002523429640359
73,2,5,2014,5,0.00030488401306671964
73,2,5,2014,6,0.00014422209667197539
73,2,5,2014,7,0.00018405775655228052
73,2,5,2014,8,3.904910426721919e-05
73,2,5,2014,9,0.0001707549962106647
73,2,5,2014,10,0.0
73,2,5,2015,1,0.0022762083422293022
73,2,5,2015,2,0.0011082988126515092
73,2,5,2015,3,0.0006681448346729235
73,2,5,2015,4,0.0004019317493222374
73,2,5,2015,5,0.0003061801993349267
73,2,5,2015,6,0.00014484883921506153
73,2,5,2015,7,0.0001848532946184811
73,2,5,2015,8,3.922122764754565e-05
73,2,5,2015,9,0.0001714943733229779
73,2,5,2015,10,0.0
73,2,5,2016,1,0.0021826856431891306
73,2,5,2016,2,0.0010625372073266304
73,2,5,2016,3,0.0006405068236633449
73,2,5,2016,4,0.00038528753122391013
73,2,5,2016,5,0.0002934961401140912
73,2,5,2016,6,0.0001388442702022763
73,2,5,2016,7,0.00017719162733842442
73,2,5,2016,8,3.759465141850438e-05
73,2,5,2016,9,0.00016438601036761202
73,2,5,2016,10,0.0
73,2,5,2017,1,0.0021022138154419556
73,2,5,2017,2,0.0010232093637797535
73,2,5,2017,3,0.0006167662779640315
73,2,5,2017,4,0.0003709948812978814
73,2,5,2017,5,0.0002826053756945779
73,2,5,2017,6,0.00013368963536186662
73,2,5,2017,7,0.00017061413555219396
73,2,5,2017,8,3.619849286395915e-05
73,2,5,2017,9,0.0001582836249960362
73,2,5,2017,10,0.0
73,2,5,2018,1,0.002089280395691784
73,2,5,2018,2,0.0010168357472779554
73,2,5,2018,3,0.0006129084734929346
73,2,5,2018,4,0.0003686688768105295
73,2,5,2018,5,0.00028083208938367576
73,2,5,2018,6,0.0001328496321810757
73,2,5,2018,7,0.00016954248068123956
73,2,5,2018,8,3.5970854007638664e-05
73,2,5,2018,9,0.00015728931023317738
73,2,5,2018,10,0.0
73,2,5,2019,1,0.002091562666066471
73,2,5,2019,2,0.0010179399379109944
73,2,5,2019,3,0.0006135725536515757
73,2,5,2019,4,0.0003690677881833526
73,2,5,2019,5,0.0002811358115027973
73,2,5,2019,6,0.00013299319301041113
73,2,5,2019,7,0.00016972572980955558
73,2,5,2019,8,3.6009704330486336e-05
73,2,5,2019,9,0.00015745930410948628
73,2,5,2019,10,0.0
73,1,1,2011,1,0.0017969766353315153
73,1,1,2011,2,0.0008729744331137379
73,1,1,2011,3,0.0005258200716270478
73,1,1,2011,4,0.0003161464843924877
73,1,1,2011,5,0.00024078526112059073
73,1,1,2011,6,0.00011387467440304722
73,1,1,2011,7,0.00014533635143909596
73,1,1,2011,8,3.0827686427703505e-05
73,1,1,2011,9,0.00013482960836241897
73,1,1,2011,10,0.0
73,1,1,2012,1,0.0018652900615404588
73,1,1,2012,2,0.0009064127962111757
73,1,1,2012,3,0.0005460189536452553
73,1,1,2012,4,0.00032831213733719444
73,1,1,2012,5,0.00025005675550815454
73,1,1,2012,6,0.00011826409530468762
73,1,1,2012,7,0.00015093702337343196
73,1,1,2012,8,3.201679847897321e-05
73,1,1,2012,9,0.00014002584933703321
73,1,1,2012,10,0.0
73,1,1,2013,1,0.001936651096927866
73,1,1,2013,2,0.0009413951748781235
73,1,1,2013,3,0.0005671624768122108
73,1,1,2013,4,0.0003410511071981759
73,1,1,2013,5,0.0002597663751620072
73,1,1,2013,6,0.0001228618951136795
73,1,1,2013,7,0.00015680327319322895
73,1,1,2013,8,3.3262531009103924e-05
73,1,1,2013,9,0.00014546858429509424
73,1,1,2013,10,0.0
73,1,1,2014,1,0.0019549118146833244
73,1,1,2014,2,0.0009503146496500081
73,1,1,2014,3,0.0005725462803409798
73,1,1,2014,4,0.000344292263415813
73,1,1,2014,5,0.0002622360740263119
73,1,1,2014,6,0.0001240308127786749
73,1,1,2014,7,0.0001582948508941362
73,1,1,2014,8,3.357913988022432e-05
73,1,1,2014,9,0.00014685242251721853
73,1,1,2014,10,0.0
73,1,1,2015,1,0.001975703325385658
73,1,1,2015,2,0.0009604799818642151
73,1,1,2015,3,0.000578683995791418
73,1,1,2015,4,0.00034798793708257225
73,1,1,2015,5,0.00026505227706563605
73,1,1,2015,6,0.00012536386427552948
73,1,1,2015,7,0.00015999582759285147
73,1,1,2015,8,3.3940228156725816e-05
73,1,1,2015,9,0.00014843054726054739
73,1,1,2015,10,0.0
73,1,1,2016,1,0.001997361853420254
73,1,1,2016,2,0.000971243625757956
73,1,1,2016,3,0.0005852233070813284
73,1,1,2016,4,0.0003519402194616106
73,1,1,2016,5,0.00026806809371127116
73,1,1,2016,6,0.000126794658219187
73,1,1,2016,7,0.00016182049263457898
73,1,1,2016,8,3.4328371149139336e-05
73,1,1,2016,9,0.0001501237464439642
73,1,1,2016,10,0.0
73,1,1,2017,1,0.0019481586038478937
73,1,1,2017,2,0.0009471676194862111
73,1,1,2017,3,0.0005706820487054731
73,1,1,2017,4,0.00034318295505342267
73,1,1,2017,5,0.00026139438335492926
73,1,1,2017,6,0.0001236353041396132
73,1,1,2017,7,0.00015778926006737581
73,1,1,2017,8,3.347252420971003e-05
73,1,1,2017,9,0.00014638363288610456
73,1,1,2017,10,0.0
73,1,1,2018,1,0.0019771289806739256
73,1,1,2018,2,0.000961110185525138
73,1,1,2018,3,0.0005790501151514693
73,1,1,2018,4,0.00034820327767381976
73,1,1,2018,5,0.0002652149906221535
73,1,1,2018,6,0.00012543979334433963
73,1,1,2018,7,0.0001600930570323511
73,1,1,2018,8,3.396060369709186e-05
73,1,1,2018,9,0.00014852064775028317
73,1,1,2018,10,0.0
73,1,1,2019,1,0.0020074191247193562
73,1,1,2019,2,0.0009757509525987196
73,1,1,2019,3,0.00058785204720746
73,1,1,2019,4,0.0003534893620773527
73,1,1,2019,5,0.00026923936032341445
73,1,1,2019,6,0.00012734172971995417
73,1,1,2019,7,0.000162520881141881
73,1,1,2019,8,3.4475256305510626e-05
73,1,1,2019,9,0.00015077282974207407
73,1,1,2019,10,0.0
73,1,2,2011,1,0.0020511564153553596
73,1,2,2011,2,0.0009983439781330317
73,1,2,2011,3,0.0006017791777114256
73,1,2,2011,4,0.00036198108679907914
73,1,2,2011,5,0.00027573955421589247
73,1,2,2011,6,0.00013044209470147727
73,1,2,2011,7,0.00016646949772936015
73,1,2,2011,8,3.531925737965125e-05
73,1,2,2011,9,0.0001544385685069427
73,1,2,2011,10,0.0
73,1,2,2012,1,0.0020974854672860532
73,1,2,2012,2,0.001021097232887458
73,1,2,2012,3,0.000615540585206964
73,1,2,2012,4,0.00037027563976166356
73,1,2,2012,5,0.0002820625459755144
73,1,2,2012,6,0.00013343693570488924
73,1,2,2012,7,0.00017029033664417437
73,1,2,2012,8,3.6130808148349125e-05
73,1,2,2012,9,0.00015798363099439605
73,1,2,2012,10,0.0
73,1,2,2013,1,0.0021081991361926455
73,1,2,2013,2,0.0010262961835192375
73,1,2,2013,3,0.0006186707247762824
73,1,2,2013,4,0.0003721571213529673
73,1,2,2013,5,0.00028349539333583085
73,1,2,2013,6,0.00013411446303013275
73,1,2,2013,7,0.0001711550882972368
73,1,2,2013,8,3.6314206041221375e-05
73,1,2,2013,9,0.0001587858567216882
73,1,2,2013,10,0.0
73,1,2,2014,1,0.0020976091633844174
73,1,2,2014,2,0.0010214227647727947
73,1,2,2014,3,0.0006157985680521616
73,1,2,2014,4,0.0003704535319878355
73,1,2,2014,5,0.0002822043123752449
73,1,2,2014,6,0.00013350900664865772
73,1,2,2014,7,0.00017038072594410814
73,1,2,2014,8,3.6151213648194513e-05
73,1,2,2014,9,0.00015806797929662775
73,1,2,2014,10,0.0
73,1,2,2015,1,0.002048327197347266
73,1,2,2015,2,0.0009968516018457052
73,1,2,2015,3,0.0006008496430043309
73,1,2,2015,4,0.0003614104142105612
73,1,2,2015,5,0.0002753015894947364
73,1,2,2015,6,0.0001302322630858388
73,1,2,2015,7,0.000166202557336681
73,1,2,2015,8,3.526196303893503e-05
73,1,2,2015,9,0.00015419065876520754
73,1,2,2015,10,0.0
73,1,2,2016,1,0.002040874607665888
73,1,2,2016,2,0.000992768052743176
73,1,2,2016,3,0.000598277237552236
73,1,2,2016,4,0.00035982146531154946
73,1,2,2016,5,0.00027407962859116175
73,1,2,2016,6,0.0001296448681357143
73,1,2,2016,7,0.0001654558953535501
73,1,2,2016,8,3.510124319561214e-05
73,1,2,2016,9,0.00015349704032618927
73,1,2,2016,10,0.0
73,1,2,2017,1,0.002023134274482752
73,1,2,2017,2,0.0009841503700752652
73,1,2,2017,3,0.0005930871679973304
73,1,2,2017,4,0.00035670127658904427
73,1,2,2017,5,0.00027170331035286654
73,1,2,2017,6,0.0001285211193270408
73,1,2,2017,7,0.0001640216457414745
73,1,2,2017,8,3.479704271602824e-05
73,1,2,2017,9,0.0001521664848673776
73,1,2,2017,10,0.0
73,1,2,2018,1,0.001997857360604316
73,1,2,2018,2,0.0009714478017102124
73,1,2,2018,3,0.0005853399318992425
73,1,2,2018,4,0.00035200834503057443
73,1,2,2018,5,0.00026811947850391427
73,1,2,2018,6,0.00012681858575980254
73,1,2,2018,7,0.00016185114544342571
73,1,2,2018,8,3.433478718528615e-05
73,1,2,2018,9,0.0001501521475523182
73,1,2,2018,10,0.0
73,1,2,2019,1,0.0020536238588257927
73,1,2,2019,2,0.00099840632517334
73,1,2,2019,3,0.0006015481221749441
73,1,2,2019,4,0.0003617426665608603
73,1,2,2019,5,0.00027553044697048445
73,1,2,2019,6,0.00013032112041089228
73,1,2,2019,7,0.00016632211120071183
73,1,2,2019,8,3.5282565627792195e-05
73,1,2,2019,9,0.00015429966654378902
73,1,2,2019,10,0.0
